user_id,home_location,preferred_payment_type,average_transaction_amount,transaction_amount_std_dev,favorite_merchants,active_start_hour,active_end_hour,known_devices,travel_frequency,risk_tolerance
U00614,Delhi,NetBanking,3480.17,1470.96,Uber|Swiggy|Ola|Starbucks|Zomato,11,23,D00614-A|D00614-B,0.04,Medium
U00615,Hyderabad,UPI,371.19,91.57,Myntra|McDonalds|Spotify|Ola|PhonePe,8,21,D00615-A|D00615-B,0.17,Medium
U00616,Kolkata,UPI,354.0,129.97,MakeMyTrip|Groww|Amazon|BookMyShow|Ola,11,23,D00616-A|D00616-B,0.1,Medium
U00617,Pune,Wallet,2423.76,1637.62,BigBasket|MakeMyTrip|Hotstar|Uber|Starbucks,10,22,D00617-A|D00617-B,0.04,Medium
U00618,Delhi,UPI,2916.73,731.01,Amazon|McDonalds|Uber|Zerodha|Starbucks,8,21,D00618-A|D00618-B,0.08,Low
U00619,Chennai,UPI,1159.39,517.45,Spotify|PhonePe|Starbucks|MakeMyTrip|Flipkart,8,19,D00619-A|D00619-B,0.08,High
U00620,Delhi,NetBanking,2280.71,757.79,Starbucks|PhonePe|Zerodha|Myntra|Uber,7,23,D00620-A|D00620-B,0.02,High
U00621,Chennai,NetBanking,4340.98,1979.73,Amazon|Groww|Paytm|Starbucks|Spotify,11,19,D00621-A|D00621-B,0.16,Low
U00622,Hyderabad,Wallet,4144.44,1171.27,Myntra|Paytm|IRCTC|PhonePe|Zerodha,9,23,D00622-A|D00622-B,0.05,High
U00623,Bangalore,NetBanking,4623.17,1147.32,Flipkart|Spotify|Zerodha|Ola|IRCTC,7,23,D00623-A|D00623-B,0.07,Low
U00624,Kolkata,UPI,3222.01,749.22,Flipkart|Myntra|BigBasket|Paytm|Ola,8,22,D00624-A|D00624-B,0.05,High
U00625,Bangalore,Card,4761.69,1310.75,Paytm|PhonePe|BigBasket|Groww|Netflix,6,20,D00625-A|D00625-B,0.1,Medium
U00626,Delhi,Wallet,2444.95,1353.45,Zomato|Zerodha|Paytm|Hotstar|Ola,10,20,D00626-A|D00626-B,0.22,High
U00627,Hyderabad,Wallet,3140.47,849.13,Myntra|Swiggy|Flipkart|Starbucks|Amazon,8,21,D00627-A|D00627-B,0.07,High
U00628,Ahmedabad,Card,4346.43,1096.19,BigBasket|Zomato|Starbucks|Uber|Amazon,10,21,D00628-A|D00628-B,0.03,Medium
U00629,Ahmedabad,UPI,444.09,116.36,PhonePe|Amazon|Zomato|Paytm|Ola,9,19,D00629-A|D00629-B,0.17,Low
U00630,Kolkata,UPI,2322.3,1021.91,Ola|Myntra|MakeMyTrip|Hotstar|Amazon,6,20,D00630-A|D00630-B,0.09,Medium
U00631,Bangalore,NetBanking,4998.1,2875.74,Swiggy|BigBasket|Netflix|PhonePe|BookMyShow,9,22,D00631-A|D00631-B,0.12,Low
U00632,Pune,UPI,1014.48,300.2,Hotstar|Swiggy|Ola|Uber|IRCTC,7,20,D00632-A|D00632-B,0.21,Medium
U00633,Kolkata,Wallet,3733.08,2237.85,Paytm|IRCTC|Netflix|Groww|Zomato,8,20,D00633-A|D00633-B,0.2,High
U00634,Hyderabad,Card,3900.46,1715.35,Myntra|Netflix|IRCTC|MakeMyTrip|Hotstar,6,19,D00634-A|D00634-B,0.18,Medium
U00635,Mumbai,Card,3101.61,710.34,Paytm|IRCTC|Flipkart|Hotstar|Groww,8,23,D00635-A|D00635-B,0.1,High
U00636,Pune,Wallet,1910.44,426.84,Zerodha|McDonalds|Starbucks|Spotify|Ola,11,21,D00636-A|D00636-B,0.23,High
U00637,Kolkata,NetBanking,3103.24,2051.57,PhonePe|Uber|IRCTC|Ola|Spotify,11,19,D00637-A|D00637-B,0.14,High
U00638,Delhi,Wallet,2253.16,1370.86,Uber|McDonalds|PhonePe|Netflix|Groww,7,20,D00638-A|D00638-B,0.16,Medium
U00639,Mumbai,UPI,3277.51,1857.86,Amazon|Myntra|BigBasket|Netflix|Zomato,8,20,D00639-A|D00639-B,0.12,Low
U00640,Delhi,Card,516.68,254.72,BookMyShow|Netflix|Paytm|MakeMyTrip|Swiggy,10,19,D00640-A|D00640-B,0.05,Medium
U00641,Delhi,Wallet,401.68,267.5,Myntra|Amazon|Netflix|Paytm|Zerodha,10,23,D00641-A|D00641-B,0.19,High
U00642,Delhi,NetBanking,4630.05,2830.93,McDonalds|Ola|Spotify|Amazon|Swiggy,8,20,D00642-A|D00642-B,0.19,Medium
U00643,Bangalore,Card,4183.53,2335.84,IRCTC|Flipkart|MakeMyTrip|Myntra|Paytm,8,19,D00643-A|D00643-B,0.11,Low
U00644,Ahmedabad,NetBanking,3222.4,2231.33,BigBasket|Netflix|Zomato|Spotify|Myntra,7,23,D00644-A|D00644-B,0.03,Medium
U00645,Delhi,Card,2275.72,996.6,PhonePe|Paytm|BookMyShow|Flipkart|BigBasket,11,19,D00645-A|D00645-B,0.19,Medium
U00646,Hyderabad,NetBanking,3710.77,1722.71,PhonePe|Zomato|MakeMyTrip|Spotify|Flipkart,9,22,D00646-A|D00646-B,0.24,Medium
U00647,Mumbai,Wallet,1061.73,305.46,MakeMyTrip|Starbucks|BookMyShow|Zomato|Netflix,8,23,D00647-A|D00647-B,0.06,High
U00648,Delhi,Card,4588.76,2289.99,IRCTC|BigBasket|MakeMyTrip|PhonePe|Starbucks,9,23,D00648-A|D00648-B,0.16,High
U00649,Kolkata,UPI,4846.91,2850.14,Zomato|MakeMyTrip|Netflix|BookMyShow|Amazon,8,21,D00649-A|D00649-B,0.15,High
U00650,Bangalore,NetBanking,3534.05,1294.4,BigBasket|PhonePe|Zerodha|McDonalds|Zomato,6,20,D00650-A|D00650-B,0.12,High
U00651,Ahmedabad,UPI,3108.34,726.48,Zerodha|PhonePe|Starbucks|Swiggy|McDonalds,6,23,D00651-A|D00651-B,0.04,Low
U00652,Pune,Wallet,1165.1,304.26,MakeMyTrip|Zerodha|BigBasket|PhonePe|Ola,11,19,D00652-A|D00652-B,0.14,High
U00653,Ahmedabad,Wallet,918.06,213.94,Netflix|Uber|Groww|Paytm|PhonePe,10,22,D00653-A|D00653-B,0.03,High
U00654,Mumbai,Card,2465.12,713.29,McDonalds|Swiggy|Uber|MakeMyTrip|Groww,9,23,D00654-A|D00654-B,0.25,Low
U00655,Delhi,UPI,826.54,253.02,Hotstar|BookMyShow|IRCTC|BigBasket|Uber,7,22,D00655-A|D00655-B,0.17,Low
U00656,Delhi,Card,503.75,231.09,Netflix|Zerodha|Amazon|Groww|Flipkart,10,20,D00656-A|D00656-B,0.13,Medium
U00657,Ahmedabad,UPI,2145.8,729.04,Starbucks|Netflix|Swiggy|BigBasket|Flipkart,8,20,D00657-A|D00657-B,0.23,Medium
U00658,Hyderabad,Wallet,1788.05,429.83,PhonePe|Flipkart|IRCTC|Netflix|BookMyShow,11,21,D00658-A|D00658-B,0.23,Medium
U00659,Hyderabad,Card,4944.19,2217.42,Zomato|Amazon|Paytm|Ola|Zerodha,10,23,D00659-A|D00659-B,0.24,High
U00660,Delhi,NetBanking,3620.21,1806.33,MakeMyTrip|BigBasket|Starbucks|Paytm|Spotify,8,21,D00660-A|D00660-B,0.2,Medium
U00661,Hyderabad,Card,1146.93,523.35,Hotstar|IRCTC|McDonalds|Ola|Spotify,6,21,D00661-A|D00661-B,0.2,High
U00662,Ahmedabad,Card,2373.03,742.6,Groww|Uber|Starbucks|Flipkart|Ola,11,22,D00662-A|D00662-B,0.25,Medium
U00663,Ahmedabad,UPI,3804.84,941.72,Uber|Ola|Swiggy|Starbucks|Netflix,10,20,D00663-A|D00663-B,0.16,Low
U00664,Chennai,NetBanking,4748.89,2799.6,Amazon|MakeMyTrip|BookMyShow|Spotify|Flipkart,8,21,D00664-A|D00664-B,0.02,Low
U00665,Ahmedabad,NetBanking,1792.82,549.32,Ola|Starbucks|MakeMyTrip|BigBasket|Hotstar,6,22,D00665-A|D00665-B,0.04,Low
U00666,Bangalore,Wallet,4546.83,911.04,Zomato|Hotstar|IRCTC|Paytm|Spotify,10,22,D00666-A|D00666-B,0.25,Low
U00667,Bangalore,UPI,468.06,200.83,Hotstar|Zomato|Starbucks|Amazon|MakeMyTrip,6,19,D00667-A|D00667-B,0.09,Medium
U00668,Mumbai,UPI,4294.44,1745.47,BigBasket|Zerodha|BookMyShow|Groww|Starbucks,6,19,D00668-A|D00668-B,0.22,Low
U00669,Delhi,Card,2905.49,614.97,IRCTC|Amazon|Flipkart|Uber|BookMyShow,9,22,D00669-A|D00669-B,0.16,High
U00670,Bangalore,NetBanking,1430.79,681.65,IRCTC|McDonalds|BookMyShow|Groww|Ola,11,22,D00670-A|D00670-B,0.06,High
U00671,Bangalore,UPI,3940.87,1629.1,Paytm|Hotstar|Flipkart|PhonePe|Starbucks,10,20,D00671-A|D00671-B,0.11,Low
U00672,Ahmedabad,Wallet,836.01,394.36,Paytm|BigBasket|Zomato|IRCTC|PhonePe,11,22,D00672-A|D00672-B,0.19,Low
U00673,Hyderabad,NetBanking,3698.81,1859.28,Flipkart|McDonalds|Hotstar|Netflix|Groww,9,19,D00673-A|D00673-B,0.12,High
U00674,Delhi,NetBanking,2305.34,1436.74,Paytm|Groww|Hotstar|IRCTC|Zerodha,11,22,D00674-A|D00674-B,0.25,High
U00675,Pune,UPI,3738.11,2144.58,Amazon|Uber|Paytm|IRCTC|Hotstar,6,23,D00675-A|D00675-B,0.17,High
U00676,Hyderabad,UPI,3801.82,1099.0,McDonalds|Starbucks|Myntra|Zomato|Uber,7,19,D00676-A|D00676-B,0.23,High
U00677,Bangalore,UPI,380.69,261.62,Hotstar|BookMyShow|Swiggy|Uber|MakeMyTrip,7,23,D00677-A|D00677-B,0.24,Low
U00678,Delhi,Wallet,3377.69,2191.52,IRCTC|Starbucks|Zerodha|Myntra|Paytm,6,23,D00678-A|D00678-B,0.1,Low
U00679,Ahmedabad,Wallet,2546.9,1172.97,Myntra|Uber|McDonalds|Groww|Spotify,8,19,D00679-A|D00679-B,0.02,High
U00680,Hyderabad,Card,3319.48,1162.23,IRCTC|McDonalds|Swiggy|Paytm|Groww,7,20,D00680-A|D00680-B,0.16,High
U00681,Ahmedabad,UPI,3756.16,2415.19,Paytm|Amazon|MakeMyTrip|Zomato|Hotstar,7,20,D00681-A|D00681-B,0.03,High
U00682,Hyderabad,NetBanking,681.36,465.28,Swiggy|BookMyShow|Uber|PhonePe|MakeMyTrip,7,19,D00682-A|D00682-B,0.13,Low
U00683,Delhi,Wallet,4612.96,1104.45,BookMyShow|BigBasket|Uber|IRCTC|Amazon,9,22,D00683-A|D00683-B,0.22,Medium
U00684,Ahmedabad,Wallet,4183.44,1625.08,Groww|MakeMyTrip|Starbucks|Hotstar|McDonalds,10,23,D00684-A|D00684-B,0.24,Medium
U00685,Mumbai,UPI,3870.58,1401.97,Ola|Myntra|Uber|Flipkart|Paytm,8,19,D00685-A|D00685-B,0.03,Medium
U00686,Ahmedabad,Card,1466.83,529.12,Uber|Swiggy|PhonePe|MakeMyTrip|BookMyShow,10,21,D00686-A|D00686-B,0.23,Medium
U00687,Hyderabad,NetBanking,4612.14,2741.27,McDonalds|Swiggy|IRCTC|Myntra|Starbucks,7,21,D00687-A|D00687-B,0.02,High
U00688,Pune,Wallet,4765.4,2111.28,Flipkart|Zomato|BookMyShow|Groww|BigBasket,9,20,D00688-A|D00688-B,0.04,High
U00689,Bangalore,Wallet,4605.05,2062.46,MakeMyTrip|Flipkart|McDonalds|Myntra|Uber,11,20,D00689-A|D00689-B,0.25,High
U00690,Kolkata,Card,1172.07,294.64,Flipkart|Amazon|MakeMyTrip|Myntra|Uber,8,23,D00690-A|D00690-B,0.14,High
U00691,Chennai,UPI,3464.42,1728.51,Groww|Swiggy|IRCTC|Paytm|Uber,8,19,D00691-A|D00691-B,0.24,High
U00692,Mumbai,NetBanking,2295.25,1315.5,Flipkart|PhonePe|IRCTC|Groww|Spotify,7,23,D00692-A|D00692-B,0.06,High
U00693,Mumbai,NetBanking,361.31,225.66,Hotstar|Flipkart|Netflix|MakeMyTrip|Uber,11,23,D00693-A|D00693-B,0.08,Low
U00694,Pune,UPI,2431.89,1350.73,Zerodha|Starbucks|Swiggy|Myntra|MakeMyTrip,9,23,D00694-A|D00694-B,0.02,Medium
U00695,Hyderabad,Card,1989.31,1345.75,Uber|MakeMyTrip|Starbucks|McDonalds|Ola,9,20,D00695-A|D00695-B,0.2,High
U00696,Mumbai,Wallet,2146.76,1152.78,MakeMyTrip|Uber|Netflix|Groww|IRCTC,10,23,D00696-A|D00696-B,0.08,High
U00697,Ahmedabad,NetBanking,323.0,118.42,Uber|MakeMyTrip|Netflix|Paytm|BigBasket,7,23,D00697-A|D00697-B,0.14,Medium
U00698,Pune,Card,302.18,206.74,McDonalds|Ola|PhonePe|Myntra|BookMyShow,6,21,D00698-A|D00698-B,0.14,Medium
U00699,Pune,NetBanking,1168.98,344.28,Zomato|Zerodha|Amazon|Spotify|MakeMyTrip,6,21,D00699-A|D00699-B,0.19,Medium
U00700,Delhi,Wallet,986.0,358.77,Amazon|Spotify|Groww|Myntra|Paytm,8,20,D00700-A|D00700-B,0.15,Low
U00701,Ahmedabad,NetBanking,485.56,281.61,Zomato|Uber|Paytm|Groww|Ola,7,19,D00701-A|D00701-B,0.08,High
U00702,Ahmedabad,NetBanking,1988.92,550.57,Uber|MakeMyTrip|Paytm|Amazon|Myntra,9,20,D00702-A|D00702-B,0.07,Medium
U00703,Delhi,Card,3214.29,2197.78,Uber|IRCTC|MakeMyTrip|PhonePe|Zomato,9,20,D00703-A|D00703-B,0.22,High
U00704,Hyderabad,UPI,1059.74,458.3,Swiggy|Paytm|Flipkart|Hotstar|Zomato,7,19,D00704-A|D00704-B,0.23,Medium
U00705,Pune,UPI,4947.8,2930.91,PhonePe|Netflix|Zerodha|Groww|Uber,9,19,D00705-A|D00705-B,0.22,High
U00706,Ahmedabad,Wallet,4865.83,994.71,McDonalds|Swiggy|PhonePe|Starbucks|IRCTC,11,20,D00706-A|D00706-B,0.04,Medium
U00707,Hyderabad,Wallet,1340.39,583.4,Hotstar|Netflix|Paytm|PhonePe|Groww,11,19,D00707-A|D00707-B,0.24,Medium
U00708,Bangalore,NetBanking,3373.68,793.74,PhonePe|Starbucks|Amazon|Groww|BookMyShow,7,20,D00708-A|D00708-B,0.14,Medium
U00709,Kolkata,UPI,4379.45,2066.6,PhonePe|Zomato|Groww|Zerodha|Amazon,9,20,D00709-A|D00709-B,0.16,Medium
U00710,Mumbai,UPI,2660.1,638.78,Ola|Hotstar|Starbucks|Swiggy|BigBasket,7,23,D00710-A|D00710-B,0.13,Low
U00711,Kolkata,Wallet,4040.49,2231.64,BigBasket|Ola|PhonePe|Myntra|MakeMyTrip,8,21,D00711-A|D00711-B,0.22,High
U00712,Kolkata,Wallet,2111.05,529.4,Myntra|Zomato|Netflix|Hotstar|Starbucks,11,20,D00712-A|D00712-B,0.08,High
U00713,Ahmedabad,NetBanking,3124.19,641.15,Spotify|Zomato|Swiggy|Myntra|Netflix,8,20,D00713-A|D00713-B,0.07,High
U00714,Chennai,NetBanking,1993.11,1307.49,Zomato|Paytm|Groww|Starbucks|Netflix,7,19,D00714-A|D00714-B,0.18,Low
U00715,Hyderabad,Card,3845.73,2226.08,PhonePe|Zerodha|Uber|Myntra|Groww,9,23,D00715-A|D00715-B,0.17,High
U00716,Mumbai,Card,4193.26,1600.4,IRCTC|Zomato|Starbucks|Uber|Ola,10,19,D00716-A|D00716-B,0.19,Low
U00717,Hyderabad,UPI,4394.06,2957.13,Spotify|Myntra|Flipkart|MakeMyTrip|Amazon,6,22,D00717-A|D00717-B,0.12,High
U00718,Delhi,UPI,1027.18,524.53,Spotify|Zomato|Groww|Starbucks|Paytm,8,22,D00718-A|D00718-B,0.17,Medium
U00719,Bangalore,Card,1500.63,970.18,Swiggy|Spotify|Groww|McDonalds|Starbucks,10,20,D00719-A|D00719-B,0.21,Medium
U00720,Hyderabad,UPI,1035.31,522.32,BigBasket|Zerodha|Spotify|IRCTC|Groww,10,19,D00720-A|D00720-B,0.06,Medium
U00721,Bangalore,UPI,3176.86,748.36,IRCTC|Netflix|Uber|MakeMyTrip|Starbucks,10,23,D00721-A|D00721-B,0.05,Low
U00722,Hyderabad,UPI,4355.77,1423.48,Paytm|Starbucks|Amazon|IRCTC|Spotify,7,19,D00722-A|D00722-B,0.05,Medium
U00723,Hyderabad,Wallet,1668.4,642.59,McDonalds|MakeMyTrip|Zerodha|PhonePe|Netflix,6,21,D00723-A|D00723-B,0.02,High
U00724,Bangalore,UPI,4861.52,999.24,Starbucks|BigBasket|Flipkart|BookMyShow|Ola,9,20,D00724-A|D00724-B,0.22,Low
U00725,Kolkata,Wallet,713.87,368.83,PhonePe|Swiggy|Zerodha|Zomato|Groww,7,22,D00725-A|D00725-B,0.22,High
U00726,Mumbai,NetBanking,385.17,164.9,Myntra|Uber|Zomato|Amazon|Paytm,11,22,D00726-A|D00726-B,0.06,Medium
U00727,Pune,NetBanking,4691.66,2362.59,BookMyShow|Paytm|Swiggy|IRCTC|Ola,6,20,D00727-A|D00727-B,0.16,Medium
U00728,Kolkata,Wallet,1636.08,920.11,MakeMyTrip|Paytm|Starbucks|Hotstar|McDonalds,8,20,D00728-A|D00728-B,0.22,Low
U00729,Chennai,UPI,3915.78,1463.49,Uber|PhonePe|Flipkart|Spotify|Zerodha,10,19,D00729-A|D00729-B,0.13,Medium
U00730,Ahmedabad,UPI,3057.79,1372.24,BigBasket|McDonalds|Uber|Myntra|Swiggy,7,23,D00730-A|D00730-B,0.23,Low
U00731,Bangalore,Card,1880.25,589.54,Zerodha|Hotstar|McDonalds|Zomato|PhonePe,10,21,D00731-A|D00731-B,0.14,Low
U00732,Pune,UPI,4602.58,1799.83,BookMyShow|MakeMyTrip|Paytm|Starbucks|Netflix,6,20,D00732-A|D00732-B,0.11,Low
U00733,Kolkata,UPI,1776.89,410.13,IRCTC|Zomato|Paytm|BigBasket|PhonePe,7,22,D00733-A|D00733-B,0.05,Medium
U00734,Delhi,Card,2462.48,1396.66,Paytm|IRCTC|Spotify|MakeMyTrip|Zomato,9,22,D00734-A|D00734-B,0.08,Low
U00735,Ahmedabad,UPI,3161.38,1518.65,Starbucks|PhonePe|Ola|Paytm|Zomato,8,21,D00735-A|D00735-B,0.11,High
U00736,Kolkata,Wallet,4795.03,3196.83,Uber|MakeMyTrip|Starbucks|Myntra|BigBasket,7,20,D00736-A|D00736-B,0.08,Low
U00737,Mumbai,Card,4202.03,2382.84,IRCTC|MakeMyTrip|Swiggy|Ola|BigBasket,11,23,D00737-A|D00737-B,0.21,High
U00738,Bangalore,UPI,4804.29,3125.42,Ola|Starbucks|Myntra|Zomato|PhonePe,11,22,D00738-A|D00738-B,0.07,High
U00739,Mumbai,UPI,1873.57,1079.51,Paytm|Spotify|Flipkart|Zerodha|BookMyShow,11,20,D00739-A|D00739-B,0.03,Low
U00740,Mumbai,Card,4441.98,1337.62,Spotify|PhonePe|Zerodha|Hotstar|BigBasket,11,21,D00740-A|D00740-B,0.16,Low
U00741,Delhi,Card,1862.86,1146.25,BookMyShow|MakeMyTrip|Paytm|Amazon|Myntra,9,21,D00741-A|D00741-B,0.16,Low
U00742,Delhi,Card,1064.16,536.94,Hotstar|Groww|Ola|MakeMyTrip|Swiggy,7,23,D00742-A|D00742-B,0.05,Medium
U00743,Ahmedabad,NetBanking,1333.23,908.71,Groww|Ola|Spotify|BigBasket|IRCTC,10,19,D00743-A|D00743-B,0.23,Low
U00744,Delhi,NetBanking,2348.27,1577.29,Amazon|Myntra|Zomato|Swiggy|BigBasket,7,22,D00744-A|D00744-B,0.03,Medium
U00745,Delhi,Wallet,2591.07,1552.55,MakeMyTrip|Uber|Ola|Starbucks|Amazon,8,20,D00745-A|D00745-B,0.23,Low
U00746,Pune,Wallet,3807.52,2014.22,Hotstar|MakeMyTrip|Zerodha|Spotify|BookMyShow,11,22,D00746-A|D00746-B,0.05,High
U00747,Chennai,UPI,4635.8,2731.73,McDonalds|Groww|Ola|Uber|Zomato,11,23,D00747-A|D00747-B,0.06,Low
U00748,Pune,UPI,3017.27,1309.79,Myntra|Flipkart|Ola|Spotify|Uber,7,23,D00748-A|D00748-B,0.13,High
U00749,Bangalore,Card,1886.3,999.09,McDonalds|BigBasket|Swiggy|Flipkart|Starbucks,9,21,D00749-A|D00749-B,0.06,High
U00750,Kolkata,Card,4029.17,1255.64,Paytm|Amazon|Starbucks|Swiggy|Myntra,10,19,D00750-A|D00750-B,0.22,Low
U00751,Bangalore,UPI,2766.67,1465.79,Netflix|Myntra|Starbucks|Uber|Ola,8,23,D00751-A|D00751-B,0.02,Medium
U00752,Ahmedabad,NetBanking,4591.2,1651.69,Spotify|Amazon|BookMyShow|Zerodha|Flipkart,7,23,D00752-A|D00752-B,0.18,High
U00753,Chennai,UPI,4713.14,2551.43,MakeMyTrip|PhonePe|Spotify|BookMyShow|Zerodha,9,22,D00753-A|D00753-B,0.16,Low
U00754,Delhi,Wallet,1435.97,629.54,Paytm|Starbucks|Ola|Groww|MakeMyTrip,11,20,D00754-A|D00754-B,0.05,Low
U00755,Ahmedabad,NetBanking,2482.22,967.07,Amazon|IRCTC|Paytm|McDonalds|Groww,8,21,D00755-A|D00755-B,0.02,Medium
U00756,Bangalore,Card,4210.93,2698.84,PhonePe|Paytm|Myntra|MakeMyTrip|Groww,10,22,D00756-A|D00756-B,0.04,Medium
U00757,Pune,NetBanking,764.62,178.09,McDonalds|Ola|IRCTC|Zomato|Myntra,10,22,D00757-A|D00757-B,0.09,Low
U00758,Ahmedabad,UPI,586.32,182.17,Swiggy|Flipkart|Groww|McDonalds|Spotify,7,22,D00758-A|D00758-B,0.11,Medium
U00759,Chennai,NetBanking,3843.69,935.58,BookMyShow|Ola|Uber|Amazon|Spotify,6,20,D00759-A|D00759-B,0.12,Low
U00760,Delhi,Wallet,2504.32,540.22,BookMyShow|Netflix|IRCTC|Flipkart|MakeMyTrip,8,19,D00760-A|D00760-B,0.06,High
U00761,Chennai,UPI,3444.85,1823.3,BookMyShow|Netflix|Spotify|Ola|Myntra,9,19,D00761-A|D00761-B,0.25,Low
U00762,Pune,NetBanking,547.24,347.56,Uber|Netflix|Flipkart|PhonePe|Zomato,10,23,D00762-A|D00762-B,0.19,Medium
U00763,Mumbai,Wallet,662.63,253.53,McDonalds|Swiggy|Zomato|Flipkart|Groww,10,20,D00763-A|D00763-B,0.05,Medium
U00764,Mumbai,Wallet,2380.31,1533.92,IRCTC|MakeMyTrip|Netflix|Hotstar|Spotify,7,20,D00764-A|D00764-B,0.24,Medium
U00765,Hyderabad,NetBanking,4609.39,1230.72,Zomato|Myntra|Swiggy|BigBasket|PhonePe,11,20,D00765-A|D00765-B,0.17,High
U00766,Ahmedabad,UPI,2871.83,1461.42,Uber|Starbucks|Swiggy|Amazon|Ola,9,22,D00766-A|D00766-B,0.05,High
U00767,Bangalore,Card,2762.54,1368.6,BigBasket|MakeMyTrip|Flipkart|Uber|PhonePe,6,22,D00767-A|D00767-B,0.06,Low
U00768,Pune,Wallet,2874.4,1490.3,Groww|Netflix|Uber|Amazon|Starbucks,7,20,D00768-A|D00768-B,0.1,Medium
U00769,Ahmedabad,UPI,1180.35,297.66,MakeMyTrip|Myntra|BigBasket|Paytm|Flipkart,6,23,D00769-A|D00769-B,0.11,High
U00770,Hyderabad,NetBanking,4137.61,845.79,Flipkart|MakeMyTrip|Swiggy|Groww|Uber,6,23,D00770-A|D00770-B,0.09,Medium
U00771,Delhi,NetBanking,1516.68,806.22,BookMyShow|Starbucks|Hotstar|Zerodha|Ola,11,21,D00771-A|D00771-B,0.08,High
U00772,Hyderabad,UPI,3918.82,1575.84,Amazon|Ola|Zomato|McDonalds|Zerodha,8,20,D00772-A|D00772-B,0.12,Medium
U00773,Chennai,Card,1612.44,881.26,Hotstar|Amazon|Zomato|Paytm|Groww,7,19,D00773-A|D00773-B,0.14,Low
U00774,Hyderabad,Card,2147.31,565.38,Zerodha|Ola|BookMyShow|Amazon|MakeMyTrip,6,21,D00774-A|D00774-B,0.09,Medium
U00775,Ahmedabad,UPI,2204.32,1298.18,BookMyShow|MakeMyTrip|BigBasket|Swiggy|Spotify,10,19,D00775-A|D00775-B,0.17,High
U00776,Chennai,Card,4996.23,3470.87,Flipkart|Uber|BigBasket|Hotstar|Myntra,10,21,D00776-A|D00776-B,0.05,High
U00777,Chennai,NetBanking,1703.59,445.32,McDonalds|BigBasket|Hotstar|Zomato|Uber,8,20,D00777-A|D00777-B,0.18,Medium
U00778,Kolkata,NetBanking,850.04,422.95,Flipkart|Swiggy|Zerodha|PhonePe|Myntra,6,22,D00778-A|D00778-B,0.2,Medium
U00779,Delhi,NetBanking,2803.97,1576.61,Paytm|McDonalds|Swiggy|Myntra|Netflix,9,21,D00779-A|D00779-B,0.08,High
U00780,Delhi,UPI,2514.82,1139.64,Amazon|Myntra|MakeMyTrip|Swiggy|Groww,11,19,D00780-A|D00780-B,0.24,Medium
U00781,Bangalore,UPI,1475.49,593.12,BookMyShow|Flipkart|Zomato|McDonalds|PhonePe,9,20,D00781-A|D00781-B,0.21,Low
U00782,Pune,Wallet,4678.66,2860.82,Spotify|Uber|Zomato|MakeMyTrip|Starbucks,8,19,D00782-A|D00782-B,0.21,High
U00783,Bangalore,Wallet,1926.83,1047.55,Groww|Hotstar|Swiggy|Netflix|Flipkart,6,23,D00783-A|D00783-B,0.22,Low
U00784,Delhi,Card,1217.39,684.05,BookMyShow|Uber|Starbucks|PhonePe|Amazon,8,21,D00784-A|D00784-B,0.11,Low
U00785,Delhi,Card,853.05,438.22,Netflix|Starbucks|Ola|Spotify|Paytm,8,22,D00785-A|D00785-B,0.14,Medium
U00786,Delhi,NetBanking,968.97,271.72,MakeMyTrip|Myntra|IRCTC|Flipkart|Ola,9,21,D00786-A|D00786-B,0.15,Medium
U00787,Mumbai,Card,3580.49,1250.44,BigBasket|Groww|McDonalds|Amazon|Hotstar,11,21,D00787-A|D00787-B,0.04,Low
U00788,Ahmedabad,Card,4504.03,2735.46,Hotstar|Netflix|Uber|BookMyShow|Spotify,10,20,D00788-A|D00788-B,0.03,Low
U00789,Chennai,UPI,2518.18,1745.65,MakeMyTrip|PhonePe|Ola|Amazon|Uber,8,22,D00789-A|D00789-B,0.24,High
U00790,Delhi,UPI,4074.53,1687.79,Amazon|Starbucks|BookMyShow|Zerodha|Zomato,9,22,D00790-A|D00790-B,0.17,Medium
U00791,Ahmedabad,Card,2728.04,1851.16,Paytm|Amazon|Myntra|Starbucks|Spotify,10,23,D00791-A|D00791-B,0.07,Low
U00792,Bangalore,UPI,313.31,96.53,Netflix|Flipkart|Spotify|Groww|Zomato,8,19,D00792-A|D00792-B,0.22,Medium
U00793,Bangalore,Card,4221.02,2334.66,Groww|Paytm|Hotstar|BigBasket|Flipkart,8,23,D00793-A|D00793-B,0.08,Medium
U00794,Mumbai,Card,467.75,323.62,MakeMyTrip|Swiggy|Amazon|Uber|Ola,9,19,D00794-A|D00794-B,0.21,Low
U00795,Pune,Card,2978.3,1745.56,Zomato|BigBasket|Spotify|Netflix|PhonePe,9,20,D00795-A|D00795-B,0.04,Medium
U00796,Delhi,NetBanking,3329.73,2106.2,IRCTC|Spotify|Groww|Zomato|Myntra,6,20,D00796-A|D00796-B,0.23,Medium
U00797,Pune,UPI,1241.9,408.36,Paytm|Spotify|Myntra|PhonePe|Zerodha,9,23,D00797-A|D00797-B,0.08,High
U00798,Mumbai,Card,4174.04,909.32,Groww|IRCTC|BookMyShow|BigBasket|Spotify,10,21,D00798-A|D00798-B,0.17,Low
U00799,Bangalore,Card,4160.68,857.43,Starbucks|Groww|BookMyShow|PhonePe|Zomato,7,19,D00799-A|D00799-B,0.14,High
